frame,UMAP_1,UMAP_2,UMAP_3,region,n_units
365.0,5.58363,11.072922,4.148676,PO,30
366.0,5.997667,12.587301,4.328265,PO,30
367.0,4.6408796,12.619657,4.7967715,PO,30
368.0,5.6011477,12.561079,5.361763,PO,30
369.0,5.0938373,12.534795,3.8322659,PO,30
370.0,5.7071395,12.608271,5.3404546,PO,30
371.0,6.725302,13.21749,3.9376223,PO,30
372.0,7.111888,12.412795,4.9503975,PO,30
373.0,5.576839,10.609408,4.5158653,PO,30
374.0,6.3192863,13.149162,4.20434,PO,30
375.0,6.176295,13.115323,4.092491,PO,30
376.0,5.8180113,12.421785,4.404181,PO,30
377.0,6.1139817,13.167329,4.51512,PO,30
378.0,5.6946125,12.489142,4.5531573,PO,30
379.0,5.9124546,12.460777,2.8959928,PO,30
380.0,6.030255,13.105669,4.4637046,PO,30
381.0,6.1376877,11.695283,5.128519,PO,30
382.0,6.9567604,12.651847,4.3240657,PO,30
383.0,6.4284024,11.74485,3.6699712,PO,30
384.0,5.4965544,12.863655,4.419888,PO,30
385.0,5.734329,12.088286,5.155172,PO,30
386.0,5.7155633,13.554773,4.366958,PO,30
387.0,5.6552773,13.270215,3.6238585,PO,30
388.0,6.4725165,13.046473,4.139481,PO,30
389.0,6.665491,13.126098,3.9186897,PO,30
390.0,5.796798,12.976535,5.134136,PO,30
391.0,6.257117,13.052547,3.5036564,PO,30
392.0,5.213639,12.580537,3.2114592,PO,30
393.0,7.238316,11.424069,4.201274,PO,30
394.0,5.1466618,12.110718,4.770234,PO,30
395.0,5.0718665,12.120589,3.4714186,PO,30
396.0,6.2635202,11.797841,5.0277314,PO,30
397.0,6.0120163,12.105811,3.1363592,PO,30
398.0,6.934052,12.066446,2.9388754,PO,30
399.0,5.1282144,11.055932,3.2960927,PO,30
400.0,6.6956544,12.429356,3.7668915,PO,30
401.0,5.555617,12.051233,3.4927194,PO,30
402.0,5.9126687,12.353887,3.8187377,PO,30
403.0,6.741307,13.012314,3.4083447,PO,30
404.0,6.8201084,12.77898,3.3994098,PO,30
405.0,6.5390043,12.031419,4.1725206,PO,30
406.0,5.7552395,12.671318,3.559327,PO,30
407.0,5.2847457,11.752788,2.9476485,PO,30
408.0,5.2920427,12.103475,4.7309856,PO,30
409.0,6.1558027,12.690426,3.1447558,PO,30
410.0,4.9793386,10.3685665,5.0518293,PO,30
